player_id,player_url,fifa_version,fifa_update,fifa_update_date,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,dob,height_cm,weight_kg,league_id,league_name,league_level,club_team_id,club_name,club_position,club_jersey_number,club_loaned_from,club_joined_date,club_contract_valid_until_year,nationality_id,nationality_name,nation_team_id,nation_position,nation_jersey_number,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause_eur,player_tags,player_traits,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,player_face_url
227368,/player/227368/cecilie-h-fiskerstrand/220069,22,69,2022-08-18,C. Fiskerstrand,Cecilie Hauståker Fiskerstrand,GK,78,82,,,25,1996-03-20,174,66,,,,,,,,,,,36,Norway,113007.0,GK,1.0,Right,1,1,2,Medium/Medium,Lean (170-185),Yes,,,Rushes Out Of Goal,,,,,,,14,14,14,23,16,16,18,15,17,22,53,51,56,72,54,54,64,43,58,17,17,23,16,58,22,70.0,17,20,17,80,76,72,75,81,52.0,30+2,30+2,30+2,29,31,31,31,29,32+2,32+2,32+2,30+2,30+2,30+2,30+2,30+2,29+2,28+2,28+2,28+2,29+2,29+2,27+2,27+2,27+2,29+2,77+2,https://cdn.sofifa.net/players/227/368/22_120.png
233337,/player/233337/erin-nayler/220069,22,69,2022-08-18,E. Nayler,Erin Nicole Nayler,GK,78,78,,,29,1992-04-17,175,68,,,,,,,,,,,198,New Zealand,113258.0,GK,1.0,Right,3,1,2,Medium/Medium,Lean (170-185),No,,,"Solid Player, Cautious With Crosses",,,,,,,18,14,15,24,12,17,14,17,22,21,33,31,50,81,54,54,61,40,47,17,22,12,13,42,20,55.0,16,14,15,78,73,72,75,81,32.0,28+2,28+2,28+2,27,28,28,28,27,28+2,28+2,28+2,27+2,28+2,28+2,28+2,27+2,26+2,26+2,26+2,26+2,26+2,25+2,24+2,24+2,24+2,25+2,77+1,https://cdn.sofifa.net/players/233/337/22_120.png
243415,/player/243415/shimeng-peng/220069,22,69,2022-08-18,Peng Shimeng,彭诗梦,GK,78,83,,,23,1998-05-12,182,70,,,,,,,,,,,155,China PR,113001.0,GK,12.0,Right,1,1,2,Medium/Medium,Lean (170-185),No,,,,,,,,,,18,18,14,32,14,24,19,18,30,30,45,52,35,77,70,57,68,38,53,20,23,22,18,68,24,59.0,30,21,23,79,75,76,78,77,48.0,33+2,33+2,33+2,34,36,36,36,34,37+2,37+2,37+2,35+2,37+2,37+2,37+2,35+2,33+2,34+2,34+2,34+2,33+2,32+2,31+2,31+2,31+2,32+2,77+2,https://cdn.sofifa.net/players/243/415/22_120.png
262090,/player/262090/fabienne-dongus/220069,22,69,2022-08-18,F. Dongus,Fabienne Dongus,"CDM, CM",78,79,,,27,1994-05-11,177,58,,,,,,,,,,,21,Germany,113004.0,SUB,8.0,Right,3,2,1,Medium/Medium,Lean (170-185),No,,,,67.0,66.0,71.0,74.0,78.0,77.0,68,69,76,80,48,76,60,55,75,78,68,67,60,76,69,70,71,74,81,65,74,78,69,64,51,65.0,81,78,72,14,13,6,11,11,,72+2,72+2,72+2,72,72,72,72,72,72+2,72+2,72+2,73+2,74+2,74+2,74+2,73+2,75+2,77+2,77+2,77+2,75+2,75+2,77+2,77+2,77+2,75+2,19+2,https://cdn.sofifa.net/players/262/090/22_120.png
264991,/player/264991/jana-feldkamp/220069,22,69,2022-08-18,J. Feldkamp,Jana Feldkamp,CB,78,84,,,23,1998-03-13,171,60,,,,,,,,,,,21,Germany,113004.0,LCB,4.0,Right,3,2,1,Low/High,Normal (170-185),No,,,,72.0,65.0,70.0,74.0,81.0,72.0,66,68,79,80,47,74,60,45,77,75,71,73,75,77,77,68,65,75,69,67,76,82,60,60,50,62.0,85,79,76,12,12,10,5,15,,70+2,70+2,70+2,71,71,71,71,71,71+2,71+2,71+2,72+2,73+2,73+2,73+2,72+2,76+2,78+2,78+2,78+2,76+2,77+2,78+2,78+2,78+2,77+2,18+2,https://cdn.sofifa.net/players/264/991/22_120.png
227111,/player/227111/clare-polkinghorne/220069,22,69,2022-08-18,C. Polkinghorne,Clare Elizabeth Polkinghorne,CB,77,77,,,32,1989-02-01,171,67,,,,,,,,,,,195,Australia,112998.0,LCB,4.0,Right,3,2,3,Medium/Medium,Normal (170-185),Yes,,,Leadership,59.0,36.0,62.0,57.0,76.0,79.0,37,33,80,77,42,48,29,27,72,61,57,60,48,77,71,46,79,72,85,28,72,70,46,68,48,88.0,72,82,79,16,13,15,9,13,,55+3,55+3,55+3,54,56,56,56,54,59+3,59+3,59+3,58+3,66+3,66+3,66+3,58+3,67+3,74+3,74+3,74+3,67+3,69+3,76+1,76+1,76+1,69+3,20+3,https://cdn.sofifa.net/players/227/111/22_120.png
227120,/player/227120/tameka-yallop/220069,22,69,2022-08-18,T. Yallop,Tameka Yallop,"CAM, CM",77,77,,,30,1991-06-16,158,55,,,,,,,,,,,195,Australia,112998.0,LCM,13.0,Right,4,3,2,Medium/Medium,Lean (170-),No,,,Long Passer (AI),71.0,68.0,77.0,76.0,61.0,75.0,75,67,56,79,73,71,65,66,80,82,68,74,77,78,68,61,77,78,74,72,72,57,81,79,71,83.0,56,70,58,16,8,16,15,15,,71+2,71+2,71+2,75,75,75,75,75,77,77,77,76+1,77,77,77,76+1,70+2,71+2,71+2,71+2,70+2,68+2,66+2,66+2,66+2,68+2,21+2,https://cdn.sofifa.net/players/227/120/22_120.png
233350,/player/233350/katie-bowen/220069,22,69,2022-08-18,K. Bowen,Kate Elizabeth Bowen,"CM, CDM, RB",77,77,,,27,1994-04-15,170,56,,,,,,,,,,,198,New Zealand,113258.0,RCM,14.0,Right,3,4,2,Medium/Medium,Lean (170-),No,,,Solid Player,79.0,60.0,78.0,75.0,71.0,73.0,80,59,64,79,49,73,59,55,79,77,78,79,72,78,87,61,73,82,72,60,65,74,72,83,56,77.0,70,72,73,14,9,9,10,11,,69+2,69+2,69+2,74,73,73,73,74,75+2,75+2,75+2,76+1,77,77,77,76+1,76+1,75+2,75+2,75+2,76+1,76+1,72+2,72+2,72+2,76+1,18+2,https://cdn.sofifa.net/players/233/350/22_120.png
236642,/player/236642/casey-krueger/220069,22,69,2022-08-18,C. Krueger,Casey Marie Krueger,"RB, LB",77,77,,,30,1990-08-23,173,58,,,,,,,,,,,95,United States,113009.0,LB,20.0,Right,3,3,1,Medium/Medium,Normal (170-185),No,,,,79.0,65.0,70.0,71.0,75.0,78.0,69,58,73,75,58,70,62,61,72,73,80,79,58,76,87,76,78,78,76,69,82,77,71,66,65,72.0,75,75,74,15,9,16,16,16,,71+2,71+2,71+2,71,71,71,71,71,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,75+2,75+2,75+2,75+2,75+2,75+2,76+1,76+1,76+1,75+2,21+2,https://cdn.sofifa.net/players/236/642/22_120.png
243419,/player/243419/yuping-lin/220069,22,69,2022-08-18,Lin Yuping,林宇萍,CB,77,77,,,29,1992-02-28,180,63,,,,,,,,,,,155,China PR,113001.0,SUB,3.0,Right,3,2,2,Low/High,Lean (170-185),No,,,,79.0,49.0,68.0,64.0,78.0,76.0,50,46,80,78,51,50,69,67,72,77,77,80,75,77,77,50,77,80,75,48,74,79,61,65,65,70.0,75,78,79,16,10,8,12,17,,64+2,64+2,64+2,64,65,65,65,64,67+2,67+2,67+2,66+2,71+2,71+2,71+2,66+2,74+2,76+1,76+1,76+1,74+2,76+1,77,77,77,76+1,20+2,https://cdn.sofifa.net/players/243/419/22_120.png
226915,/player/226915/ying-li/220069,22,69,2022-08-18,Li Ying,李影,"LM, ST, RM",76,76,,,28,1993-01-07,170,61,,,,,,,,,,,155,China PR,113001.0,SUB,10.0,Left,3,3,2,Medium/Medium,Normal (170-),Yes,,,Flair,79.0,79.0,73.0,74.0,38.0,73.0,70,78,69,74,77,76,72,70,71,71,80,78,72,80,73,87,74,72,74,74,70,30,81,78,78,79.0,42,31,27,8,15,13,12,10,,77-1,77-1,77-1,76,77-1,77-1,77-1,76,76,76,76,75+1,70+2,70+2,70+2,75+1,58+2,57+2,57+2,57+2,58+2,55+2,51+2,51+2,51+2,55+2,19+2,https://cdn.sofifa.net/players/226/915/22_120.png
231348,/player/231348/valerie-gauvin/220069,22,69,2022-08-18,V. Gauvin,Valérie Marie Christelle Gauvin,ST,76,80,,,25,1996-06-01,173,70,,,,,,,,,,,18,France,113003.0,SUB,23.0,Right,3,3,2,Medium/Low,Stocky (170-185),No,,,,75.0,77.0,65.0,73.0,39.0,65.0,56,77,75,74,77,74,70,60,56,72,77,73,71,77,64,78,64,69,74,76,39,39,78,66,73,73.0,13,53,38,12,15,9,10,9,,76+2,76+2,76+2,73,75,75,75,73,73+2,73+2,73+2,71+2,68+2,68+2,68+2,71+2,57+2,55+2,55+2,55+2,57+2,56+2,51+2,51+2,51+2,56+2,19+2,https://cdn.sofifa.net/players/231/348/22_120.png
241547,/player/241547/solene-durand/220069,22,69,2022-08-18,S. Durand,Solène Marie Reine Durand,GK,76,77,,,26,1994-11-20,170,66,,,,,,,,,,,18,France,113003.0,SUB,1.0,Right,2,1,1,Medium/Medium,Stocky (170-),No,,,,,,,,,,15,11,13,24,7,14,15,12,22,20,28,31,35,67,46,58,64,35,74,9,28,11,6,41,15,31.0,12,12,15,76,77,77,74,78,29.0,26+2,26+2,26+2,23,25,25,25,23,25+2,25+2,25+2,24+2,26+2,26+2,26+2,24+2,23+2,25+2,25+2,25+2,23+2,22+2,25+2,25+2,25+2,22+2,75+2,https://cdn.sofifa.net/players/241/547/22_120.png
246153,/player/246153/anna-anvegard/220069,22,69,2022-08-18,A. Anvegård,Anna Elin Astrid Anvegård,ST,76,81,,,24,1997-05-10,167,65,,,,,,,,,,,46,Sweden,113008.0,SUB,19.0,Right,3,3,1,High/Medium,Normal (170-),No,,,,75.0,79.0,66.0,78.0,45.0,55.0,56,83,68,78,64,79,38,41,78,83,73,76,70,77,69,78,67,73,43,80,61,38,75,60,66,68.0,38,50,44,15,5,13,8,14,,76+2,76+2,76+2,75,77,77,77,75,76+2,76+2,76+2,75+2,73+2,73+2,73+2,75+2,61+2,61+2,61+2,61+2,61+2,59+2,53+2,53+2,53+2,59+2,18+2,https://cdn.sofifa.net/players/246/153/22_120.png
227195,/player/227195/virginia-torrecilla-reyes/220069,22,69,2022-08-18,Virginia Torrecilla,Virginia Torrecilla Reyes,"CDM, CM",75,76,,,26,1994-09-04,174,63,,,,,,,,,,,45,Spain,113012.0,SUB,19.0,Right,3,3,2,Medium/Medium,Lean (170-185),Yes,,,,69.0,65.0,73.0,72.0,72.0,64.0,70,61,56,78,48,74,60,62,77,76,68,70,54,70,68,65,65,67,62,78,66,71,71,69,55,67.0,73,75,76,11,8,11,14,8,,67+2,67+2,67+2,71,71,71,71,71,72+2,72+2,72+2,72+2,74+2,74+2,74+2,72+2,72+2,73+2,73+2,73+2,72+2,72+2,70+2,70+2,70+2,72+2,17+2,https://cdn.sofifa.net/players/227/195/22_120.png
233352,/player/233352/annalie-longo/220069,22,69,2022-08-18,A. Longo,Annalie Antonia Longo,"CM, CAM, CDM",75,75,,,30,1991-07-01,157,56,,,,,,,,,,,198,New Zealand,113258.0,LCM,10.0,Right,3,4,1,High/High,Normal (170-),No,,,"Leadership, Speed Dribbler (AI)",69.0,69.0,74.0,78.0,60.0,67.0,65,72,61,80,47,80,51,59,77,76,72,66,76,75,82,70,67,68,70,68,58,66,67,79,57,74.0,60,57,51,16,16,17,7,16,,71+2,71+2,71+2,74,74,74,74,74,76-1,76-1,76-1,74+1,75,75,75,74+1,67+2,69+2,69+2,69+2,67+2,65+2,63+2,63+2,63+2,65+2,21+2,https://cdn.sofifa.net/players/233/352/22_120.png
247462,/player/247462/madelen-janogy/220069,22,69,2022-08-18,M. Janogy,Madelen Fatimma Maria Janogy,"ST, LW",75,78,,,25,1995-11-12,164,57,,,,,,,,,,,46,Sweden,113008.0,SUB,7.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,80.0,77.0,53.0,75.0,45.0,60.0,43,80,72,61,66,75,34,30,56,77,81,79,67,70,85,81,65,66,58,70,55,40,80,59,65,70.0,35,48,50,7,11,9,8,15,,75+2,75+2,75+2,71,74,74,74,71,70+2,70+2,70+2,69+2,65+2,65+2,65+2,69+2,57+2,55+2,55+2,55+2,57+2,57+2,53+2,53+2,53+2,57+2,17+2,https://cdn.sofifa.net/players/247/462/22_120.png
259484,/player/259484/qingwei-zhai/220069,22,69,2022-08-18,Zhai Qingwei,翟晴苇,LB,75,78,,,24,1996-09-24,163,57,,,,,,,,,,,155,China PR,113001.0,SUB,23.0,Left,3,3,1,Medium/Medium,Normal (170-),No,,,,67.0,33.0,56.0,60.0,75.0,54.0,76,31,72,73,21,53,45,36,33,69,65,68,51,73,75,40,60,64,50,28,48,77,52,30,37,58.0,75,75,76,12,7,6,13,13,,53+2,53+2,53+2,58,55,55,55,58,54+2,54+2,54+2,59+2,56+2,56+2,56+2,59+2,72+2,65+2,65+2,65+2,72+2,73+2,70+2,70+2,70+2,73+2,18+2,https://cdn.sofifa.net/players/259/484/22_120.png
233351,/player/233351/meikayla-moore/220069,22,69,2022-08-18,M. Moore,Meikayla Jean-Maree Moore,"CB, RB, LWB",74,74,,,25,1996-06-04,172,67,,,,,,,,,,,198,New Zealand,113258.0,RCB,5.0,Right,3,2,1,Medium/Medium,Normal (170-185),No,,,Dives Into Tackles (AI),66.0,34.0,59.0,62.0,75.0,75.0,57,29,71,70,23,60,24,43,65,65,62,70,53,73,70,44,72,74,77,36,72,78,20,49,48,66.0,71,77,76,7,15,14,13,13,,51+2,51+2,51+2,54,52,52,52,54,55+2,55+2,55+2,58+2,61+2,61+2,61+2,58+2,70+2,71+2,71+2,71+2,70+2,71+2,74,74,74,71+2,19+2,https://cdn.sofifa.net/players/233/351/22_120.png
238280,/player/238280/victoria-esson/220069,22,69,2022-08-18,V. Esson,Victoria Lucy Esson,GK,74,74,,,30,1991-03-06,169,65,,,,,,,,,,,198,New Zealand,113258.0,SUB,21.0,Right,3,1,1,Medium/Medium,Normal (170-),No,,,Cautious With Crosses,,,,,,,12,11,12,30,8,16,14,12,23,13,37,23,50,64,48,55,50,44,50,8,18,12,10,36,15,54.0,11,15,13,75,71,73,72,77,31.0,25+2,25+2,25+2,23,24,24,24,23,25+2,25+2,25+2,24+2,26+2,26+2,26+2,24+2,23+2,24+2,24+2,24+2,23+2,22+2,22+2,22+2,22+2,22+2,73+1,https://cdn.sofifa.net/players/238/280/22_120.png
262545,/player/262545/amaiur-sarriegi-isasa/220069,22,69,2022-08-18,Amaiur Sarriegi,Amaiur Sarriegi Isasa,"LW, ST",74,84,,,20,2000-12-13,168,59,,,,,,,,,,,45,Spain,113012.0,SUB,24.0,Left,2,3,1,High/Medium,Normal (170-),No,,,,68.0,76.0,73.0,71.0,43.0,59.0,76,86,62,77,47,72,66,58,65,73,67,69,61,70,72,65,48,66,59,75,51,35,72,74,67,62.0,28,56,49,11,12,9,12,9,,72+2,72+2,72+2,74,73,73,73,74,73+2,73+2,73+2,73+2,70+2,70+2,70+2,73+2,61+2,58+2,58+2,58+2,61+2,58+2,52+2,52+2,52+2,58+2,17+2,https://cdn.sofifa.net/players/262/545/22_120.png
227011,/player/227011/emma-berglund/220069,22,69,2022-08-18,E. Berglund,Emma Sofia Berglund,"CB, RWB",73,73,,,32,1988-12-19,171,64,,,,,,,,,,,46,Sweden,113008.0,SUB,14.0,Right,3,2,2,Medium/Medium,Lean (170-185),No,,,,71.0,30.0,50.0,55.0,75.0,77.0,69,26,79,53,25,49,54,45,47,51,69,72,72,75,63,38,71,77,79,25,72,78,36,28,58,79.0,70,78,74,8,9,14,14,9,,50+2,50+2,50+2,51,47,47,47,51,47+2,47+2,47+2,54+2,51+2,51+2,51+2,54+2,69+2,65+2,65+2,65+2,69+2,71+2,73,73,73,71+2,17+2,https://cdn.sofifa.net/players/227/011/22_120.png
227286,/player/227286/elise-thorsnes/220069,22,69,2022-08-18,E. Thorsnes,Elise Hove Thorsnes,ST,73,73,,,32,1988-08-14,174,70,,,,,,,,,,,36,Norway,113007.0,SUB,17.0,Right,3,3,2,High/Medium,Normal (170-185),Yes,,,Long Throw-in,69.0,67.0,66.0,73.0,55.0,84.0,77,72,74,76,47,72,44,48,71,76,68,70,69,82,74,69,79,82,87,62,80,62,70,46,49,69.0,42,58,55,10,16,12,16,13,,73,73,73,71,71,71,71,71,69+2,69+2,69+2,72+1,69+2,69+2,69+2,72+1,69+2,67+2,67+2,67+2,69+2,67+2,66+2,66+2,66+2,67+2,21+2,https://cdn.sofifa.net/players/227/286/22_120.png
233349,/player/233349/rosie-white/220069,22,69,2022-08-18,R. White,Rosemary Eleanor Florence White,"ST, RM, CAM",73,73,,,28,1993-06-06,165,63,,,,,,,,,,,198,New Zealand,113258.0,SUB,18.0,Right,3,3,1,High/Medium,Normal (170-),No,,,Solid Player,76.0,71.0,72.0,74.0,32.0,61.0,78,73,72,71,70,75,64,61,73,75,77,76,75,74,70,70,78,64,69,72,33,20,72,74,59,68.0,26,33,33,14,12,7,9,7,,73,73,73,74-1,74-1,74-1,74-1,74-1,74-1,74-1,74-1,74-1,68+2,68+2,68+2,74-1,56+2,52+2,52+2,52+2,56+2,53+2,46+2,46+2,46+2,53+2,17+2,https://cdn.sofifa.net/players/233/349/22_120.png
233353,/player/233353/hannah-wilkinson/220069,22,69,2022-08-18,H. Wilkinson,Hannah Lillian Wilkinson,"ST, RM, LM",73,73,,,29,1992-05-28,178,70,,,,,,,,,,,198,New Zealand,113258.0,ST,17.0,Right,3,4,1,Medium/Medium,Lean (170-185),No,,,Leadership,69.0,73.0,59.0,72.0,30.0,62.0,58,76,75,57,70,73,60,57,60,71,70,69,69,76,64,73,66,60,73,70,37,24,73,61,70,75.0,15,33,33,15,13,14,13,16,,73,73,73,69,70,70,70,69,68+2,68+2,68+2,67+2,62+2,62+2,62+2,67+2,50+2,48+2,48+2,48+2,50+2,49+2,44+2,44+2,44+2,49+2,21+2,https://cdn.sofifa.net/players/233/353/22_120.png
241526,/player/241526/olivia-chance/220069,22,69,2022-08-18,O. Chance,Olivia Juliet Bridget Chance,"RM, LM",73,73,,,27,1993-10-05,157,53,,,,,,,,,,,198,New Zealand,113258.0,LM,11.0,Right,4,3,1,High/High,Lean (170-),No,,,Long Shot Taker (AI),86.0,66.0,67.0,70.0,40.0,59.0,71,70,32,70,44,71,50,59,66,70,85,86,72,64,75,59,34,76,56,71,50,14,71,66,64,64.0,63,37,35,12,13,12,12,15,,65+2,65+2,65+2,72,70,70,70,72,70+2,70+2,70+2,72+1,65+2,65+2,65+2,72+1,58+2,54+2,54+2,54+2,58+2,55+2,45+2,45+2,45+2,55+2,19+2,https://cdn.sofifa.net/players/241/526/22_120.png
250773,/player/250773/guiping-luo/220069,22,69,2022-08-18,Luo Guiping,罗桂平,"LB, RB, CB",73,73,,,28,1993-04-20,168,63,,,,,,,,,,,155,China PR,113001.0,LB,17.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,63.0,31.0,65.0,61.0,72.0,62.0,72,24,72,74,23,52,31,40,68,72,62,64,54,74,72,48,56,71,56,26,65,73,37,56,42,56.0,72,70,73,8,8,7,9,12,,51+2,51+2,51+2,57,55,55,55,57,57+2,57+2,57+2,61+2,63+2,63+2,63+2,61+2,71+2,70+2,70+2,70+2,71+2,71+2,69+2,69+2,69+2,71+2,16+2,https://cdn.sofifa.net/players/250/773/22_120.png
259334,/player/259334/nerea-eizagirre-lasa/220069,22,69,2022-08-18,Nerea Eizagirre,Nerea Eizagirre Lasa,"CM, CAM",73,83,,,21,2000-01-04,164,65,,,,,,,,,,,45,Spain,113012.0,SUB,21.0,Right,3,3,1,High/Medium,Normal (170-),No,,,Long Shot Taker (AI),74.0,68.0,67.0,74.0,60.0,53.0,47,71,46,77,38,75,33,60,76,74,73,75,72,72,78,62,56,52,54,78,50,68,71,75,52,65.0,45,72,65,11,11,9,7,15,,68+2,68+2,68+2,71,73,73,73,71,74+2,74+2,74+2,70+2,73+2,73+2,73+2,70+2,65+2,67+2,67+2,67+2,65+2,64+2,61+2,61+2,61+2,64+2,18+2,https://cdn.sofifa.net/players/259/334/22_120.png
261801,/player/261801/lenie-onzia/220069,22,69,2022-08-18,L. Onzia,Lenie Onzia,"CM, CDM, CAM",73,73,,,32,1989-05-30,170,57,,,,,,,,,,,7,Belgium,113394.0,RCM,8.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,60.0,54.0,71.0,71.0,70.0,68.0,63,49,52,79,48,71,59,55,78,76,56,63,55,70,76,60,60,72,65,57,71,71,65,68,48,69.0,66,77,75,10,14,13,8,11,,62+2,62+2,62+2,66,66,66,66,66,69+2,69+2,69+2,69+2,73,73,73,69+2,71+2,73,73,73,71+2,70+2,69+2,69+2,69+2,70+2,17+2,https://cdn.sofifa.net/players/261/801/22_120.png
265713,/player/265713/siwen-miao/220069,22,69,2022-08-18,Miao Siwen,缪斯雯,"CM, ST",73,74,,,26,1995-01-24,170,59,,,,,,,,,,,155,China PR,113001.0,SUB,21.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,64.0,63.0,65.0,68.0,56.0,64.0,40,68,48,78,39,67,34,52,76,74,64,64,60,72,74,53,59,69,65,70,56,70,70,68,49,54.0,35,75,45,7,13,5,6,13,,65+2,65+2,65+2,67,69,69,69,67,71+2,71+2,71+2,67+2,73+1,73+1,73+1,67+2,62+2,67+2,67+2,67+2,62+2,61+2,60+2,60+2,60+2,61+2,16+2,https://cdn.sofifa.net/players/265/713/22_120.png
233339,/player/233339/anna-green/220069,22,69,2022-08-18,A. Green,Anna Green,"LB, LWB",72,72,,,30,1990-08-20,167,62,,,,,,,,,,,198,New Zealand,113258.0,SUB,15.0,Left,3,3,1,Medium/Medium,Normal (170-),No,,,Long Shot Taker (AI),73.0,66.0,65.0,68.0,71.0,70.0,70,66,68,70,57,66,62,57,68,64,77,70,82,74,75,74,66,75,67,66,70,73,55,53,51,63.0,74,68,66,11,13,8,13,8,,67+2,67+2,67+2,67,66,66,66,67,65+2,65+2,65+2,67+2,66+2,66+2,66+2,67+2,71+1,69+2,69+2,69+2,71+1,70+2,70+2,70+2,70+2,70+2,18+2,https://cdn.sofifa.net/players/233/339/22_120.png
245184,/player/245184/lia-juliana-bardini-reis/220069,22,69,2022-08-18,Licinha Bardini,Lia Juliana Bardini Reis,GK,72,72,,,33,1988-02-29,175,70,,,,,,,,,,,54,Brazil,112999.0,SUB,22.0,Right,3,1,1,Medium/Medium,Stocky (170-185),No,,,,,,,,,,12,10,12,25,20,19,12,14,29,18,19,28,25,70,42,53,64,17,31,12,22,18,10,29,18,22.0,15,10,14,68,72,70,78,69,23.0,24+2,24+2,24+2,22,24,24,24,22,24+2,24+2,24+2,23+2,25+2,25+2,25+2,23+2,21+2,23+2,23+2,23+2,21+2,21+2,21+2,21+2,21+2,21+2,71+1,https://cdn.sofifa.net/players/245/184/22_120.png
261092,/player/261092/alison-gonzalez/220069,22,69,2022-08-18,A. González,Alison Hecnary Gonzalez Esquivel,"ST, RW",72,84,,,19,2002-01-31,169,51,,,,,,,,,,,83,Mexico,113010.0,SUB,23.0,Right,3,3,1,High/Low,Lean (170-),No,,,,73.0,76.0,58.0,74.0,25.0,45.0,52,83,70,67,60,77,58,59,55,73,70,75,69,63,73,71,73,76,26,69,48,19,80,51,66,68.0,22,21,14,12,6,11,12,12,,72+2,72+2,72+2,70,72,72,72,70,69+2,69+2,69+2,69+2,62+2,62+2,62+2,69+2,49+2,44+2,44+2,44+2,49+2,45+2,37+2,37+2,37+2,45+2,16+2,https://cdn.sofifa.net/players/261/092/22_120.png
261798,/player/261798/chloe-vande-velde/220069,22,69,2022-08-18,C. Vande Velde,Chloé Vande Velde,"CM, RM, LM",72,77,,,24,1997-06-06,169,58,,,,,,,,,,,7,Belgium,113394.0,SUB,19.0,Right,3,3,1,Medium/Medium,Normal (170-),No,,,,73.0,70.0,71.0,73.0,64.0,66.0,67,70,64,74,63,72,65,66,72,74,71,75,74,70,74,72,68,76,59,71,68,66,71,72,68,70.0,62,66,59,7,9,15,7,7,,70+2,70+2,70+2,72,72,72,72,72,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,69+2,69+2,69+2,69+2,69+2,68+2,65+2,65+2,65+2,68+2,15+2,https://cdn.sofifa.net/players/261/798/22_120.png
233348,/player/233348/betsy-hassett/220069,22,69,2022-08-18,B. Hassett,Betsy Doon Hassett,"CAM, LM, RM",71,71,,,30,1990-08-04,157,55,,,,,,,,,,,198,New Zealand,113258.0,RM,12.0,Left,3,3,1,Medium/Medium,Normal (170-),No,,,Speed Dribbler (AI),76.0,69.0,69.0,72.0,39.0,61.0,75,70,51,71,54,76,56,60,68,67,78,75,71,73,73,66,61,71,65,75,38,37,68,67,56,68.0,37,34,50,13,7,14,7,17,,68+2,68+2,68+2,72-1,71,71,71,72-1,71,71,71,72-1,66+2,66+2,66+2,72-1,60+2,55+2,55+2,55+2,60+2,57+2,48+2,48+2,48+2,57+2,18+2,https://cdn.sofifa.net/players/233/348/22_120.png
241565,/player/241565/katie-rood/220069,22,69,2022-08-18,K. Rood,Katie Rood,"LW, ST, CAM",71,71,,,28,1992-09-02,164,62,,,,,,,,,,,198,New Zealand,113258.0,SUB,9.0,Right,4,3,1,High/Low,Normal (170-),No,,,"Long Shot Taker (AI), Technical Dribbler (AI)",81.0,66.0,67.0,72.0,32.0,52.0,67,67,40,67,59,72,68,61,64,67,83,79,78,76,81,66,60,63,52,68,36,30,68,69,59,73.0,36,27,34,12,10,11,15,11,,66+2,66+2,66+2,71,70,70,70,71,70+1,70+1,70+1,70+1,64+2,64+2,64+2,70+1,55+2,51+2,51+2,51+2,55+2,52+2,42+2,42+2,42+2,52+2,19+2,https://cdn.sofifa.net/players/241/565/22_120.png
227590,/player/227590/aivi-luik/220069,22,69,2022-08-18,A. Luik,Aivi Belinda Kerstin Luik,"CDM, CB",70,70,,,36,1985-03-18,166,58,,,,,,,,,,,195,Australia,112998.0,SUB,3.0,Right,3,2,1,Medium/Medium,Normal (170-),No,,,,68.0,56.0,62.0,67.0,65.0,80.0,53,57,44,64,41,62,64,66,62,68,63,72,70,77,76,48,82,78,81,62,79,66,61,65,72,77.0,67,69,67,13,14,12,8,15,,61+2,61+2,61+2,64,63,63,63,64,65+2,65+2,65+2,64+2,66+2,66+2,66+2,64+2,67+2,69+1,69+1,69+1,67+2,67+2,68+2,68+2,68+2,67+2,20+2,https://cdn.sofifa.net/players/227/590/22_120.png
